#,Number,CraftType,RecipeLevelTable,Item{Result},Amount{Result},Item{Ingredient}[0],Amount{Ingredient}[0],Item{Ingredient}[1],Amount{Ingredient}[1],Item{Ingredient}[2],Amount{Ingredient}[2],Item{Ingredient}[3],Amount{Ingredient}[3],Item{Ingredient}[4],Amount{Ingredient}[4],Item{Ingredient}[5],Amount{Ingredient}[5],Item{Ingredient}[6],Amount{Ingredient}[6],Item{Ingredient}[7],Amount{Ingredient}[7],Item{Ingredient}[8],Amount{Ingredient}[8],Item{Ingredient}[9],Amount{Ingredient}[9],CanQuickSynth,CanHq
33069,18428,0,90,22555,1,7606,3,5376,4,5064,1,7024,1,0,0,0,0,0,0,0,0,16,2,15,1,False,False
33070,18429,0,90,22556,1,7606,3,5371,4,5066,1,7024,1,0,0,0,0,0,0,0,0,16,2,15,1,False,False
33071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
33072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
33073,10972,1,380,23768,1,24250,2,19943,1,24258,2,0,0,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33074,10976,1,380,23769,1,24250,3,24251,1,19943,1,24256,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33075,10973,1,380,23770,1,24250,3,24251,1,19943,1,24258,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33076,10975,1,380,23771,1,24250,2,24252,2,19943,1,24256,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33077,18601,0,380,23772,1,24252,3,24251,1,19927,1,24257,3,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33078,10978,1,380,23773,1,24250,2,24253,1,24254,1,24257,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33079,10974,1,380,23774,1,24250,3,24251,1,19943,1,24258,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33080,10979,1,380,23775,1,24250,3,24251,1,19943,1,12611,1,24257,3,0,0,0,0,0,0,14,2,17,2,True,True
33081,18602,0,380,23776,1,24252,3,24251,1,19927,1,24260,3,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33082,16825,3,380,23777,1,24251,2,24252,2,19942,1,24259,3,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33083,19875,6,380,23778,1,24251,2,24253,1,24250,1,19903,1,24259,3,0,0,0,0,0,0,19,2,18,2,True,True
33084,19876,6,380,23779,1,24251,2,24253,1,24250,1,19903,1,24260,3,0,0,0,0,0,0,19,2,18,2,True,True
33085,16827,3,380,23780,1,24251,3,24253,1,19903,1,24260,3,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33086,10977,1,380,23781,1,24250,3,24251,1,19943,1,20008,1,24256,3,0,0,0,0,0,0,14,2,17,2,True,True
33087,16826,3,380,23782,1,24251,3,24250,1,19967,1,24259,3,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33088,12129,2,380,23783,1,24250,1,19946,1,24258,1,0,0,0,0,0,0,0,0,0,0,15,2,17,2,True,True
33089,12130,2,380,23784,1,24250,2,24254,1,19946,1,24258,1,0,0,0,0,0,0,0,0,15,2,17,2,True,True
33090,15177,5,380,23785,1,24254,3,24250,1,19943,1,24258,2,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33091,12132,2,380,23786,1,24250,2,24253,1,19977,1,24258,1,0,0,0,0,0,0,0,0,15,2,17,2,True,True
33092,15184,5,380,23787,1,24254,3,24253,1,19978,1,24258,2,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33093,12134,2,380,23788,1,24250,3,19997,1,19977,1,24258,1,0,0,0,0,0,0,0,0,15,2,17,2,True,True
33094,13704,4,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33095,12131,2,380,23790,1,24250,2,24254,1,19946,1,24256,1,0,0,0,0,0,0,0,0,15,2,17,2,True,True
33096,15178,5,380,23791,1,24254,3,24250,1,19943,1,24256,2,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33097,12133,2,380,23792,1,24250,2,24253,1,19977,1,24256,1,0,0,0,0,0,0,0,0,15,2,17,2,True,True
33098,15185,5,380,23793,1,24254,3,24253,1,19978,1,24256,2,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33099,12135,2,380,23794,1,24250,3,19997,1,19977,1,24256,1,0,0,0,0,0,0,0,0,15,2,17,2,True,True
33100,13705,4,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33101,16828,3,380,23796,1,24251,2,24253,1,19975,1,24256,1,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33102,15179,5,380,23797,1,24254,2,24253,1,24250,1,19943,1,24256,2,0,0,0,0,0,0,18,2,16,2,True,True
33103,13694,4,380,23798,1,24253,2,24251,1,19975,1,24256,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33104,15186,5,380,23799,1,24254,4,19975,1,24256,2,0,0,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33105,13699,4,380,23800,1,24253,2,24251,1,19975,1,24256,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33106,13706,4,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33107,16830,3,380,23802,1,24251,2,24253,1,19975,1,24257,1,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33108,15181,5,380,23803,1,24254,2,24253,1,24250,1,19943,1,24257,2,0,0,0,0,0,0,18,2,16,2,True,True
33109,13696,4,380,23804,1,24253,2,24251,1,19975,1,24257,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33110,15188,5,380,23805,1,24254,4,19975,1,24257,2,0,0,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33111,13701,4,380,23806,1,24253,2,24251,1,19975,1,24257,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33112,13708,4,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33113,16829,3,380,23808,1,24251,2,24253,1,19975,1,24257,1,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33114,15180,5,380,23809,1,24254,2,24253,1,24250,1,19943,1,24257,2,0,0,0,0,0,0,18,2,16,2,True,True
33115,13695,4,380,23810,1,24253,2,24251,1,19975,1,24257,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33116,15187,5,380,23811,1,24254,4,19975,1,24257,2,0,0,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33117,13700,4,380,23812,1,24253,2,24251,1,19975,1,24257,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33118,13707,4,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33119,16832,3,380,23814,1,24251,3,19946,1,24260,1,0,0,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33120,15183,5,380,23815,1,24254,3,24251,1,19988,1,24260,2,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33121,13698,4,380,23816,1,24253,2,24251,1,19988,1,24260,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33122,15190,5,380,23817,1,24254,3,24251,1,19988,1,24260,2,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33123,13703,4,380,23818,1,24253,2,24252,1,19977,1,24260,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33124,13710,4,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33125,16831,3,380,23820,1,24251,3,19946,1,24259,1,0,0,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33126,15182,5,380,23821,1,24254,3,24251,1,19988,1,24259,2,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33127,13697,4,380,23822,1,24253,2,24251,1,19988,1,24259,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33128,15189,5,380,23823,1,24254,3,24251,1,19988,1,24259,2,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33129,13702,4,380,23824,1,24253,2,24252,1,19977,1,24259,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33130,13709,4,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33131,16833,3,380,23826,1,24251,1,24250,1,19938,1,24258,1,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33132,16834,3,380,23827,1,24251,1,24250,1,19938,1,24256,1,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33133,16835,3,380,23828,1,24251,1,24250,1,19938,1,24257,1,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33134,16837,3,380,23829,1,24251,1,24250,1,19938,1,24260,1,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33135,16836,3,380,23830,1,24251,1,24250,1,19938,1,24259,1,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33136,18603,0,380,23831,1,24252,1,24253,1,19942,1,19966,1,24258,1,0,0,0,0,0,0,16,2,15,2,True,True
33137,18604,0,380,23832,1,24252,1,24253,1,19942,1,19966,1,24256,1,0,0,0,0,0,0,16,2,15,2,True,True
33138,18605,0,380,23833,1,24252,1,24253,1,19942,1,19966,1,24257,1,0,0,0,0,0,0,16,2,15,2,True,True
33139,18607,0,380,23834,1,24252,1,24253,1,19942,1,19966,1,24260,1,0,0,0,0,0,0,16,2,15,2,True,True
33140,18606,0,380,23835,1,24252,1,24253,1,19942,1,19966,1,24259,1,0,0,0,0,0,0,16,2,15,2,True,True
33141,18608,0,380,23836,1,24252,1,24253,1,19942,1,19966,1,24258,1,0,0,0,0,0,0,16,2,15,2,True,True
33142,18609,0,380,23837,1,24252,1,24253,1,19942,1,19966,1,24256,1,0,0,0,0,0,0,16,2,15,2,True,True
33143,18610,0,380,23838,1,24252,1,24253,1,19942,1,19966,1,24257,1,0,0,0,0,0,0,16,2,15,2,True,True
33144,18612,0,380,23839,1,24252,1,24253,1,19942,1,19966,1,24260,1,0,0,0,0,0,0,16,2,15,2,True,True
33145,18611,0,380,23840,1,24252,1,24253,1,19942,1,19966,1,24259,1,0,0,0,0,0,0,16,2,15,2,True,True
33146,16838,3,380,23841,1,24251,2,19943,1,24258,1,0,0,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33147,16839,3,380,23842,1,24251,2,19943,1,24256,1,0,0,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33148,16840,3,380,23843,1,24251,2,19943,1,24257,1,0,0,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33149,16842,3,380,23844,1,24251,2,19943,1,24260,1,0,0,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33150,16841,3,380,23845,1,24251,2,19943,1,24259,1,0,0,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33151,10971,1,380,24250,2,24240,4,24246,2,19945,1,0,0,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33152,12128,2,380,24250,2,24240,4,24246,2,19945,1,0,0,0,0,0,0,0,0,0,0,15,2,17,2,True,True
33153,16824,3,380,24251,2,24241,4,24245,2,19946,1,0,0,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33154,18600,0,380,24252,2,24242,4,24249,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33155,13693,4,380,24253,2,24244,4,24248,2,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33156,15176,5,380,24254,2,24243,4,24247,2,0,0,0,0,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33157,19870,6,380,24256,3,21082,1,24255,1,19911,2,23182,1,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33158,19871,6,380,24257,3,21082,1,24255,1,19912,2,23182,1,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33159,19872,6,380,24258,3,21082,1,24255,1,19913,2,23182,1,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33160,19873,6,380,24259,3,21082,1,24255,1,19914,2,23182,1,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33161,19874,6,380,24260,3,21082,1,24255,1,19915,2,23182,1,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33162,19877,6,380,24261,3,24255,1,19907,1,19911,2,23182,1,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33163,19878,6,380,24262,3,24255,1,19907,1,19912,2,23182,1,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33164,19879,6,380,24263,3,24255,1,19907,1,19913,2,23182,1,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33165,19880,6,380,24264,3,24255,1,19907,1,19914,2,23182,1,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33166,19881,6,380,24265,3,24255,1,19907,1,19915,2,23182,1,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33167,17710,7,380,24274,3,24281,1,19872,1,20014,1,0,0,0,0,0,0,0,0,0,0,14,2,19,2,True,True
33168,17711,7,380,24275,3,19857,1,21301,1,4782,3,19855,2,4857,1,0,0,0,0,0,0,14,2,19,2,True,True
33169,17712,7,380,24276,3,21089,1,19841,2,19873,1,19858,1,4839,1,0,0,0,0,0,0,14,2,19,2,True,True
33170,17713,7,380,24277,3,19854,3,19858,2,6148,2,12878,1,4784,1,21301,1,0,0,0,0,14,2,19,2,True,True
33171,17714,7,380,24278,3,19841,2,19877,1,19846,1,12894,1,24282,1,4815,3,0,0,0,0,14,2,19,2,True,True
33172,17715,7,380,24279,3,12850,1,20117,1,4783,1,4813,1,24282,1,0,0,0,0,0,0,14,2,19,2,True,True
33173,17716,7,380,24280,3,19876,1,12903,2,6148,2,19877,1,4838,1,4841,1,0,0,0,0,14,2,19,2,True,True
33174,19882,6,380,24296,1,14183,1,19903,1,24319,1,0,0,0,0,0,0,0,0,0,0,19,2,18,2,False,False
33175,18599,0,380,23863,1,24003,1,22429,2,19929,1,19948,1,7017,1,0,0,0,0,0,0,16,3,15,3,False,False
33176,15191,5,380,23989,1,24003,1,20793,1,19987,1,19984,1,0,0,0,0,0,0,0,0,6,50,4,50,False,False
33177,12136,2,380,24143,1,24003,1,22428,2,22427,2,19996,1,0,0,0,0,0,0,0,0,15,2,17,2,False,False
33178,10863,1,210,36126,1,14146,3,14155,1,14149,1,15653,1,16733,5,0,0,0,0,0,0,14,3,17,2,False,False
33179,10829,1,210,24321,1,14146,3,14149,2,15653,1,16733,5,0,0,0,0,0,0,0,0,14,3,17,2,False,True
33180,10813,1,210,24322,1,14146,3,14155,1,14149,1,15653,1,16733,5,0,0,0,0,0,0,14,3,17,2,False,True
33181,18490,0,210,24323,1,14146,2,14157,2,14149,1,15653,1,16733,5,0,0,0,0,0,0,16,3,15,2,False,True
33182,18495,0,210,24324,1,14146,1,14157,3,14149,1,15653,1,16733,5,0,0,0,0,0,0,16,3,15,2,False,True
33183,10841,1,210,24325,1,14146,2,14152,1,14149,2,15653,1,16733,5,0,0,0,0,0,0,14,3,17,2,False,True
33184,10820,1,210,24326,1,14146,3,14155,1,14149,1,15653,1,16733,5,0,0,0,0,0,0,14,3,17,2,False,True
33185,16673,3,210,24327,1,14146,2,14157,1,14149,2,12611,1,15653,1,16733,5,0,0,0,0,16,3,14,2,False,True
33186,16687,3,210,24328,1,14146,1,14157,2,14149,2,15653,1,16733,5,0,0,0,0,0,0,16,3,14,2,False,True
33187,16677,3,210,24329,1,14146,1,14157,3,14149,1,15653,1,16733,5,0,0,0,0,0,0,16,3,14,2,False,True
33188,19790,6,210,24330,1,14157,1,14155,2,14149,2,15653,1,16733,5,0,0,0,0,0,0,19,3,18,2,False,True
33189,19797,6,210,24331,1,14157,1,14155,2,14149,2,15653,1,16733,5,0,0,0,0,0,0,19,3,18,2,False,True
33190,16694,3,210,24332,1,14146,2,14149,3,12603,1,15653,1,16733,5,0,0,0,0,0,0,16,3,14,2,False,True
33191,10836,1,210,24333,1,14146,2,14152,1,14149,2,12561,1,15653,1,16733,5,0,0,0,0,14,3,17,2,False,True
33192,16684,3,210,24334,1,14146,2,14155,1,14149,2,15653,1,16733,5,0,0,0,0,0,0,16,3,14,2,False,True
33193,12037,2,210,36126,1,14146,3,14155,1,14149,1,15653,1,16733,5,0,0,0,0,0,0,15,3,17,2,False,False
33194,15154,5,350,24004,1,24336,2,22430,2,19983,2,14188,1,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33195,15168,5,350,24005,1,24336,1,22493,1,19984,1,0,0,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33196,15169,5,350,24006,1,24336,1,22430,1,14188,1,0,0,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33197,18513,0,210,23883,1,14158,5,5095,2,12850,3,12849,3,4698,5,4697,5,0,0,0,0,16,3,15,2,False,False
33198,14863,5,70,23900,1,5330,3,5329,2,5336,5,0,0,0,0,0,0,0,0,0,0,12,5,10,5,False,False
33199,18452,0,160,23902,1,12584,5,7009,4,7008,3,0,0,0,0,0,0,0,0,0,0,10,6,9,6,False,False
33200,16796,3,320,15144,1,19948,2,19949,1,5095,1,7010,3,0,0,0,0,0,0,0,0,10,7,8,7,False,False
33201,18573,0,320,24491,1,19929,4,5075,5,12520,3,5094,2,0,0,0,0,0,0,0,0,10,7,9,7,False,False
33202,12097,2,320,24492,1,19949,5,5073,3,5512,1,5230,2,5267,10,0,0,0,0,0,0,9,7,11,7,False,False
33203,12098,2,320,24493,1,19949,6,7607,4,12610,1,7008,3,5267,12,0,0,0,0,0,0,9,7,11,7,False,False
33204,16843,3,380,24495,1,24803,1,22428,2,12545,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7,False,False
33205,15146,5,350,24591,1,24804,1,22430,2,14188,1,0,0,0,0,0,0,0,0,0,0,12,7,10,7,True,True
33206,15155,5,350,24592,1,24804,2,22430,1,19977,1,14188,2,0,0,0,0,0,0,0,0,12,7,10,7,True,True
33207,13682,4,350,24593,1,24804,1,22430,2,14188,1,0,0,0,0,0,0,0,0,0,0,11,7,10,7,True,True
33208,15192,5,380,24634,1,24803,1,20793,1,19987,1,19984,1,0,0,0,0,0,0,0,0,12,7,10,7,False,False
33209,12137,2,380,24799,1,24803,1,24250,2,24251,2,19997,1,0,0,0,0,0,0,0,0,9,50,11,50,False,False
33210,16792,3,320,24868,1,22428,2,12610,3,12544,3,5069,2,0,0,0,0,0,0,0,0,10,7,8,7,False,False
33211,10775,1,180,25009,1,25008,3,5530,9,5116,3,0,0,0,0,0,0,0,0,0,0,8,7,11,7,True,True
33212,11969,2,180,25009,1,25008,3,5530,9,5116,3,0,0,0,0,0,0,0,0,0,0,9,7,11,7,True,True
33213,10864,1,210,36127,1,14146,3,14149,2,16897,1,16733,5,0,0,0,0,0,0,0,0,14,3,17,2,False,False
33214,10830,1,210,25023,1,14146,3,14149,2,16897,1,16733,5,0,0,0,0,0,0,0,0,14,3,17,2,False,True
33215,10814,1,210,25024,1,14146,3,14149,2,16897,1,16733,5,0,0,0,0,0,0,0,0,14,3,17,2,False,True
33216,18491,0,210,25025,1,14157,1,14146,2,14149,2,16897,1,16733,5,0,0,0,0,0,0,16,3,15,2,False,True
33217,18496,0,210,25026,1,14157,3,14146,1,14149,1,16897,1,16733,5,0,0,0,0,0,0,16,3,15,2,False,True
33218,10842,1,210,25027,1,14146,3,14149,2,16897,1,16733,5,0,0,0,0,0,0,0,0,14,3,17,2,False,True
33219,10821,1,210,25028,1,14146,3,14149,2,16897,1,16733,5,0,0,0,0,0,0,0,0,14,3,17,2,False,True
33220,10850,1,210,25029,1,14146,3,14149,2,12611,1,16897,1,16733,5,0,0,0,0,0,0,14,3,17,2,False,True
33221,16688,3,210,25030,1,14146,1,14157,2,14149,2,16897,1,16733,5,0,0,0,0,0,0,16,3,14,2,False,True
33222,16678,3,210,25031,1,14146,1,14157,2,14149,2,16897,1,16733,5,0,0,0,0,0,0,16,3,14,2,False,True
33223,19791,6,210,25032,1,14157,2,14146,1,14149,2,16897,1,16733,5,0,0,0,0,0,0,19,3,18,2,False,True
33224,19798,6,210,25033,1,14157,2,14146,1,14149,2,16897,1,16733,5,0,0,0,0,0,0,19,3,18,2,False,True
33225,16695,3,210,25034,1,14146,2,14149,3,12603,1,16897,1,16733,5,0,0,0,0,0,0,16,3,14,2,False,True
33226,10837,1,210,25035,1,14146,3,14149,2,12561,1,16897,1,16733,5,0,0,0,0,0,0,14,3,17,2,False,True
33227,16685,3,210,25036,1,14146,2,14149,3,16897,1,16733,5,0,0,0,0,0,0,0,0,16,3,14,2,False,True
33228,12038,2,210,36127,1,14146,3,14149,2,16897,1,16733,5,0,0,0,0,0,0,0,0,15,3,17,2,False,False
33229,10865,1,210,36128,1,14146,3,14149,2,17572,1,16733,5,0,0,0,0,0,0,0,0,14,3,17,2,False,False
33230,10831,1,210,25039,1,14146,3,14149,2,17572,1,16733,5,0,0,0,0,0,0,0,0,14,3,17,2,False,True
33231,10815,1,210,25040,1,14146,3,14149,2,17572,1,16733,5,0,0,0,0,0,0,0,0,14,3,17,2,False,True
33232,18492,0,210,25041,1,14146,2,14149,2,14157,1,17572,1,16733,5,0,0,0,0,0,0,16,3,15,2,False,True
33233,18497,0,210,25042,1,14146,1,14157,3,14149,1,17572,1,16733,5,0,0,0,0,0,0,16,3,15,2,False,True
33234,10843,1,210,25043,1,14146,3,14149,2,17572,1,16733,5,0,0,0,0,0,0,0,0,14,3,17,2,False,True
33235,10822,1,210,25044,1,14146,3,14149,2,17572,1,16733,5,0,0,0,0,0,0,0,0,14,3,17,2,False,True
33236,10851,1,210,25045,1,14146,3,14149,2,12611,1,17572,1,16733,5,0,0,0,0,0,0,14,3,17,2,False,True
33237,16689,3,210,25046,1,14146,1,14157,2,14149,2,17572,1,16733,5,0,0,0,0,0,0,16,3,14,2,False,True
33238,16679,3,210,25047,1,14146,1,14157,3,14149,1,17572,1,16733,5,0,0,0,0,0,0,16,3,14,2,False,True
33239,19792,6,210,25048,1,14157,2,14146,1,14149,2,17572,1,16733,5,0,0,0,0,0,0,19,3,18,2,False,True
33240,19799,6,210,25049,1,14157,2,14146,1,14149,2,17572,1,16733,5,0,0,0,0,0,0,19,3,18,2,False,True
33241,16696,3,210,25050,1,14146,2,14149,3,12603,1,17572,1,16733,5,0,0,0,0,0,0,16,3,14,2,False,True
33242,10838,1,210,25051,1,14146,3,14149,2,12561,1,17572,1,16733,5,0,0,0,0,0,0,14,3,17,2,False,True
33243,16686,3,210,25052,1,14146,2,14149,3,17572,1,16733,5,0,0,0,0,0,0,0,0,16,3,14,2,False,True
33244,12039,2,210,36128,1,14146,3,14149,2,17572,1,16733,5,0,0,0,0,0,0,0,0,15,3,17,2,False,False
33245,19883,6,380,25058,1,14183,1,19903,1,25086,1,0,0,0,0,0,0,0,0,0,0,19,2,18,2,False,False
33246,19135,0,279,24572,1,24577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,False,True
33247,19136,0,279,24562,1,24572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
33248,19137,0,279,24573,1,24578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,False,True
33249,19138,0,279,24563,1,24573,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
33250,19139,0,282,24574,1,24579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,False,True
33251,19140,0,282,24564,1,24574,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
33252,19141,0,282,24575,1,24580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,False,True
33253,19142,0,282,24565,1,24575,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
33254,19143,0,285,24576,1,24581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,False,True
33255,19144,0,285,24566,1,24576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
33256,11350,1,279,24572,1,24577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,False,True
33257,11351,1,279,24562,1,24572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
33258,11352,1,279,24573,1,24578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,False,True
33259,11353,1,279,24563,1,24573,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
33260,11354,1,282,24574,1,24579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,False,True
33261,11355,1,282,24564,1,24574,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
33262,11356,1,282,24575,1,24580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,False,True
33263,11357,1,282,24565,1,24575,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
33264,11358,1,285,24576,1,24581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,False,True
33265,11359,1,285,24566,1,24576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
33266,12501,2,279,24572,1,24577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,False,True
33267,12502,2,279,24562,1,24572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
33268,12503,2,279,24573,1,24578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,False,True
33269,12504,2,279,24563,1,24573,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
33270,12505,2,282,24574,1,24579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,False,True
33271,12506,2,282,24564,1,24574,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
33272,12507,2,282,24575,1,24580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,False,True
33273,12508,2,282,24565,1,24575,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
33274,12509,2,285,24576,1,24581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,False,True
33275,12510,2,285,24566,1,24576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
33276,17304,3,279,24572,1,24577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,False,True
33277,17305,3,279,24562,1,24572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
33278,17306,3,279,24573,1,24578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,False,True
33279,17307,3,279,24563,1,24573,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
33280,17308,3,282,24574,1,24579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,False,True
33281,17309,3,282,24564,1,24574,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
33282,17310,3,282,24575,1,24580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,False,True
33283,17311,3,282,24565,1,24575,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
33284,17312,3,285,24576,1,24581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,False,True
33285,17313,3,285,24566,1,24576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
33286,14045,4,279,24572,1,24577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,False,True
33287,14046,4,279,24562,1,24572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,False,True
